job_href|job_title|employer|city|salary|schedule|conditions|responsibilities|education|experience|requirements|placement|job_views_value|job_simple_dis_sec
https://joblab.ru/vac598222.html|Программист 1С|"ООО ""Королевский трубный завод"""|Москва|от 150 000 руб.|Полный рабочий день|Место работы-г. Ивантеевка (Московская область), , оформление по ТК, заработная плата без задержек. , график работы 9-00 до 18-00.|Разработка программного кода в соответствии с техническими заданиями в информационных системах 1С УТ 10.3, 1С Предприятие 8.2 wmsTopLog., Написание технических заданий на разработку программного обеспечения, Подготовка регламентов, инструкций по работе в программных системах Компании, Устранение инцидентов в работе систем 1С Компании., Консультации и обучение пользователей Компании по системам 1С, Выработка предложений по оптимизации программной архитектуры Компании, Проведение нагрузочного и функционального тестирования программного обеспечения Компании.|Высшее|От 3 лет|Высшее образование (техническое, инженер-программист), желательно., Доп.образование: Сертификаты 1С (специалист, профессионал) по указанным системам, желательно., Опыт работы по специальности от 3 лет., Английский технический - средний уровень., Проактивность., Честность., Хорошие коммуникативные навыки, клиентоориентированность., Высокая работоспособность, стрессоустойчивость.|18.10.2023 08:55:00|11|
https://joblab.ru/vac11206320.html|1С программист (Middle)|КСК-Эксперт|Санкт-Петербург|200 000 — 250 000 руб.|Полный рабочий день|"Мы ищем опытных разработчиков 1С для присоединения к нашей команде. , Преимущества работы у нас:, Работа в крупной компании - лидере на российском рынке смазочных материалов., Трудоустройство в аккредитованном ИТ-подразделении, все преимущества аккредитованной ИТ-компании., Участие в масштабном проекте внедрения 1С:ERP в крупом промышленном предприятии., Возможность разрабатывать новый функционал и дорабатывать конфигурации 1С:УПП, 1С:ЗУП, а затем ERP., Мы предлагаем:, Белая заработная плата до 250 000 рублей., Комфортный офис, оборудованное рабочее место. Гибридный график после испытательного срока., Профессиональный коллектив., Официальное трудоустройство по ТК РФ, все социальные гарантии., Бонусы и скидки на продукцию компании., Место работы:, г. Санкт-Петербург, станция метро ""Парнас""., Присоединяйтесь к нашей команде для работы над интересными задачами в области 1С."|Работа с интеграционными решениями между базами 1С и другими системами., Работа в качестве технического эксперта в команде с аналитиками и консультантами, составление технических заданий.|Высшее|От 3 лет|Мы ожидаем:, Опыт работы с конфигурациями 1С:УПП или 1С:ЗУП., Желательно иметь опыт программирования на платформе 1С:ERP., Знание механизмов обмена данными между конфигурациями 1С и другими системами., Умение писать запросы на MS SQL.|18.10.2023 08:53:00|3|
https://joblab.ru/vac10374474.html|Программист 1C|"ООО ""НПК ""Каригуз"""|Ступино|По договоренности|Полный рабочий день|Официальное оформление согласно ТК РФ, Время работы: с 8.00 до 17.00, Стабильная заработная плата и премии по результатам работы, Работа на современном высокотехнологичном предприятии в профессиональном коллективе, Стабильность и социальная защищенность, Реальная возможность профессионального и карьерного роста, Корпоративное обучение и тренинги, Бесплатный корпоративный транспорт (г.Кашира, г.Озеры, г.Ступино), Подарки для сотрудников к праздникам, Отличные скидки на весь ассортимент продукции|Доработка конфигураций, Реализация доработок в соответствии со стандартами разработки, Участие в тестировании, Написание новых отчетов, обработок, Разработка обменов данными между 1С и внешним ПО, Обновление доработанных конфигураций, Консультирование и обучение пользователей|Высшее|От 1 года|Высшее образование (желательно профильное)., Знание встроенного языка 1С ., Опыт работы с 1С от года ., Знание типовых конфигураций (УПП, БП 3.0, ЗУП, Розница, УТ 11, Документооборот), Знание языка запросов, Знание СКД, Умение писать правила обмен с помощью конфигураций 1С: КД 2.0/3.0, Знание универсальных механизмов обмена данными, Умение программировать на управляемых формах, Понимание клиент-серверного взаимодействия, Опыт работы с БСП, Умение работать с чужим кодом, Умение работать с хранилищем конфигураций, Знание методик разработки, Способность работать в команде, Навыки оптимизации кода|18.10.2023 08:53:00|401|
https://joblab.ru/vac10521195.html|Помощник системного администратора WMS|"ООО ""Морозко"""|Воскресенск|от 45 000 руб.|Полный рабочий день|Место работы: г. Бронницы, Кирпичный проезд, д.7, График работы 5/2 с 9:00 до 18:00 или с 8:00 до 17:00, Оформление по ТК РФ, Льготное питание и собственная столовая, Скидки на выпускаемую продукцию.|Настройка, мелкий ремонт и диагностика терминала сбора данных (ТСД), Настройка и поддержание работоспособности складских Wi-Fi сетей, Работа в программе 1С: WMS AXELOT, Настройка, ремонт и диагностика термотрансферных принтеров Zebra и Godex.|Среднее|Не требуется|Ответственность, исполнительность, обучаемость., Мы предлагаем отличное обучение для новичков с дальнейшим карьерным ростом и выходом на рынок настоящими профессионалами!|18.10.2023 08:53:00|795|
https://joblab.ru/vac11118551.html|Начинающий специалист Service Desk|Экомобайл|Зеленоград|от 40 000 руб.|Полный рабочий день|"Компания Экомобайл - сервис-провайдер сотовой связи с 2002 г., Мы помогаем людям оставаться на связи со своими близкими. Для этого мы создаем эксклюзивные тарифные планы на базе сетей билайн, ""МТС"", ""МегаФон"" и ""Теле2"", а также предоставляем круглосуточное обслуживание (техническое сопровождение) Абонентов Компании., Как мы заботимся о своих сотрудниках?, Во-первых, наша Команда - самый ценный ресурс Компании. Это гарант нашего общего успеха, поэтому для своих сотрудников мы предлагаем лучшие условия:, Комфортный офис в центре Зеленограда. На кухне кофемашина, снеки., Официальное оформление в штат., Сменный график работы. Поэтому ты можешь заранее планировать свои выходные и все успевать., У нас есть свои традиции. Например, ежегодные корпоративы, поздравления коллег с днем Рождения и совместные бизнес обеды/ужины в рамках отдела. Потому что для нас это важно., Всегда поощряем тех, кто хорошо работает."|Обработка входящих обращений из различных каналов (корп. почта, мессенджеры) от партнеров Компании (юр. лиц), создание заявок и назначение исполнителей, определение приоритета исполнения заявок, контроль сроков исполнения заявок.|Среднее специальное|Не требуется|Внимательность и аналитический склад ума., Уверенное владение MS Excel, CRM., Наличие технического образования рассматривается как преимущество.|18.10.2023 08:52:00|23|
https://joblab.ru/vac9644606.html|Программист/разработчик 1С|"АО ""Озерская Промышленная Компания"""|Озеры|от 170 000 руб.|Полный рабочий день|Трудоустройство в соответствии с ТК РФ (оплачиваемый отпуск, своевременная, официальная заработная плата), график работы 5/2 с 08:00 до 17:00, корпоративный транспорт из г. Коломна|"Администрирование пользователей, ведение разработки на платформах ""1С:Предприятие 8.2 и 8.3"" в команде по полученным заданиям и сформулированным по заявкам от пользователя, поддержание нескольких баз данных на доработанных конфигурациях УПП 1.3 в работоспособном состоянии, обновление нетиповых конфигураций УПП 1.3, переход на ERP 2.5, консультационная поддержка пользователей по вопросам отражения в программе -типовых учетных операций согласно внутреннего регламента, оперативное выяснение и устранение ошибок."|Высшее|От 2 лет|Платформа 1С 8.3 (встроенный язык, язык запросов, технологии обмена данными), Опыт работы с 1C 8.3 ERP 2.4 (2.5) (желательно), навык работы с типовой конфигурацией УПП 1.3 или Комплексная Автоматизация, УТ, знание основ построения производственного цикла в конфигурации УПП 1.3, бухгалтерского и налогового учета., опыт работы более 2-х лет.|18.10.2023 08:51:00|268|
https://joblab.ru/vac10715301.html|Инженер технической поддержки / HELPDESK|"АО ""Фирменный Торговый Дом Царицыно"""|Москва|от 64 000 руб.|Сменный график|Место работы: Царицыно, Кантемировская: Кавказский бульвар, 58 с1, Белая заработная плата, Оформление по ТК РФ, оплата б/л, отпуска, График работы: 1/3 (сутки-трое), Столовая на территории предприятия, Охраняемая парковка.|Регистрация и отслеживание запросов пользователей в системе управления инцидентами и обращениями, Решение инцидентов (1 линия поддержки), включая инциденты и помощь при работе с бизнес-приложениями, Разработка и обновление пользовательских и внутренних инструкций, документации, Оказание помощи пользователям при обращении удаленно и на месте, Сопровождение видеоконференций, Сопровождение оргтехники (установка, настройка, замена расходных материалов, выявление неполадок, выполнение регламентных работ), Создание учетных записей новых пользователей в домене, почте, Диагностика и мелкий ремонт компьютерного оборудования и оргтехники, Подготовка, установка и настройка рабочих мест, программного обеспечения, Контроль наличия и замена расходных материалов, Взаимодействие с сотрудниками управления ИТ компании, эскалация запросов, Выполнение поручений группы системных администраторов.|Среднее специальное|От 1 года|Высшее или среднее специальное образование по профилю ИТ., Опыт работы от двух лет в аналогичной должности., Базовые знания AD, DHCP, TCP/IP, LAN, GPO, MS-SQL, Wi-Fi, компьютерного железа и операционных систем на базе OS семейства Microsoft., Базовые знания серверных операционных систем Microsoft Windows Server 2008 - 2016., Знания продуктов Microsoft MS Office 2013, 2016, стандартных офисных программ., Понимание базовых принципов работы сетевого оборудования и внутреннего устройства компьютерной сети., Опыт работы с MS Axapta 3, 9. - будет преимуществом, 1С УВС - на уровне пользователя., Опыт выстраивания конструктивного взаимодействия с людьми, умение ясно излагать свои мысли., Знать порядок ведения и оформления технической документации, инструкций., Иметь базовые знания английского языка, достаточные для чтения технической литературы с использованием автоматизированных переводчиков., Навык структурированного изложения своих мысли. Грамотная речь., Навык проведения технической диагностики неисправности, описания взаимосвязей неисправности для эскалации инцидентов.|18.10.2023 08:50:00|218|
https://joblab.ru/vac10736353.html|Сервис инженер|"АО ""Фирменный Торговый Дом Царицыно"""|Москва|По договоренности|Полный рабочий день|График работы 5/2 с 8.30 до 17.00, Оформление строго по ТК РФ., Полностью белая заработная плата., Стоянка для сотрудников компании., Скидки на всю продукцию для сотрудников.|Разработка материалов, подготовка планов, регламентирующих проведение ремонтных и профилактических работ, Проведение ремонтных работ по заявкам, Заказ необходимых для осуществления ремонта запасных частей и деталей, Изучение причин возникновения неполадок и поломок, Обобщение опыта организации ремонтных работ, Исправление программных ошибок, Ремонт оборудования (сервера, рабочие станции, компьютеры, орг. техника), Заказ и отслеживание поставок запасных частей, Установка программного обеспечения и оборудования, Обеспечение правильной технической эксплуатации, бесперебойной работы компьютерного, сетевого оборудования, оргтехники и источников бесперебойного питания, Осуществление подготовки компьютерного, сетевого оборудования, оргтехники и источников бесперебойного питания к работе, Проведение профилактического и текущего ремонта техники. (Диагностика, модульный и компонентный ремонт), Осуществление контроля за проведением гарантийного и послегарантийного ремонта оборудования, за соблюдением инструкций по эксплуатации, техническому уходу за ним, Подготовка отчетов для непосредственного руководителя о результатах проделанной им работы, соблюдение сроков их выполнения, Осуществление работ по приему на хранение, складскому учету, выдаче оборудования сотрудникам со склада ИТ, Проведение мероприятий по инвентаризации, Ведение справочников оборудования, Организация рабочих мест пользователей.|Среднее специальное|От 2 лет|Опыт работы сервис- инженером не менее 2х лет, Знания технико-эксплуатационных характеристик, конструктивных особенностей, назначение и режимы работы компьютерного, сетевого оборудования, оргтехники и источников бесперебойного питания, Коммуникабельность, поставленная речь, Технический склад ума, Понимание принципов компонентного ремонта, Опыт ремонта электроники, Опыт монтажа слаботочных систем и сетевого оборудования, Готовность работы в режиме многозадачности.|18.10.2023 08:50:00|100|
https://joblab.ru/vac6683779.html|Системный администратор|"ООО ""Завод средств автоматики"""|Мытищи|По договоренности|Полный рабочий день|Стабильная работа, Полный рабочий день, График работы: пн.-пт. с 8.30 до 17.30 (обед с 12.00 до 13.00), Оформление в соответствии с ТК РФ, Своевременная выплата заработной платы, Размер заработной платы обсуждается на собеседовании.|Установка и отладка программного обеспечения, Контроль выхода обновлений и своевременная их установка, Знание программы 1С, программ бухгалтерского учета, Контроль функционирования аппаратного обеспечения компьютеров и оргтехники, систем видеонаблюдения и оборудования контроля доступа, Своевременный ремонт и модернизация компьютеров и оргтехники, Установка антивирусных и других защитных программ, контроль за их обновлением.|Высшее|От 3 лет|Знать несколько версий операционной системы Windows, программы 1С компьютерные комплектующие и периферийное оборудование, системы резервного копирования данных., Личные качества: ответственность, исполнительность, работа в режиме многозадачности, стрессоустойчивость, внимательность, самостоятельность.|18.10.2023 08:50:00|34|
https://joblab.ru/vac10849295.html|Программист 1С|"ООО ""АКСИТЕХ"""|Москва|от 120 000 руб.|Полный рабочий день|Комфортный офис, расположенный в пешей доступности от ст. м. Калужская, График работы: 5/2, с 8:00 до 17:00 (в предпраздничные дни до 16:00). Обеденный перерыв с 12:00 до 13:00, Стабильная заработная плата и прозрачная система мотивации, Официальное оформление с первого рабочего дня, Наставничество и помощь в обучении на испытательном сроке, Профессиональное развитие и возможность карьерного роста, Аккредитованная IT-компания, Дружный молодой коллектив, Чай, кофе, печеньки в офисе, а также фрукты и орешки.|Внедрение программных продуктов 1С (1С: Бухгалтерия, 1С: УТ, Бит.Финанс), Разработка/Доработка нового функционала 1С, Разработка/Доработка отчетов, схем бизнес-процессов, Работы по интеграции с системами EPR предприятия, Обучение пользователей.|Высшее|От 3 лет|Опыт работы в области разработки и внедрения от 3 лет, Знание бухгалтерского, налогового и управленческого учета, Успешный опыт внедрения на платформе 1С:8, Системное мышление, Ответственность, Ориентация на результат, Коммуникабельность.|18.10.2023 08:50:00|101|
https://joblab.ru/vac10830678.html|Помощник системного администратора/технический специалист|"ООО ""Морган Миллс"""|Орехово-Зуево|45 000 — 60 000 руб.|Полный рабочий день|Трудоустройство по ТК РФ, официальная заработная плата 2 раза в месяц, работа на территории работодателя., Испытательный срок 2 месяца, заработная плата 45000 руб.|Прием заявок пользователей. Их фиксация и решение, Осуществление технической поддержки, обучения и, консультирование сотрудников компании, Обслуживание видеонаблюдения, Поддержка компьютеров, установка компьютеров, обновлений, патчей и т.д., Установка и переустановка компьютеров, программ и другого оборудования, согласно стандартам компании, Поддержка офисных принтеров и периферийного оборудования, Поддержка офисных приложений, Настройка Wi-Fi оборудования, Монтаж СКС и видеонаблюдения|Высшее|От 1 года|Знание аппаратной части ПК. Умение самостоятельно диагностировать, неисправности, навыки блочного ремонта, Опыт работы с МФУ (умение самостоятельно решить проблему, сделать первичную, диагностику), Опыт работы с ОС Microsoft Windows 10, 11 в корпоративной среде, Базовые знания windows server, Опыт создания пользователей Active Directory, Опыт работы с кассовым и торговым оборудованием (ККТ, сканеры, ШК, принтеры этикеток, плоттер), Понимание принципов работы локальной сети, адресации, принципов работы DNS, Желателен опыт работы с 1С, Опыт работы с управляемыми коммутаторами и маршрутизаторами (mikrotik), как, плюс, Опыт работы на аналогичной должности от 1 года (желательно - в, ритейле), Опыт монтажа СКС и видеонаблюдения (аналог и IP), Коммуникабельность, ответственность, трудолюбие, Желание развиваться в IT сфере.|18.10.2023 08:49:00|248|
https://joblab.ru/vac10300206.html|Инженер-разработчик, инженер-схемотехник|"ГК ""Центр Новых Технологий"""|Москва|130 000 — 180 000 руб.|Полный рабочий день|Компания полностью белая, заработная плата высокая, обсуждается на собеседовании с успешным кандидатом. Гражданство РФ, высшее образование в области радиотехники, радиосвязи, радиоэлектроники., Оформление в соответствии с действующим законодательством РФ., Полностью белая, высокая заработная плата., ВНИМАНИЕ! Удаленщиков и подработку не рассматриваем.|Разработка схем цифро-аналоговых устройств, приемо-передатчиков с частотами до 1 ГГц, Подбор элементной базы, Трассировка многослойных (до 8 слоев) печатных плат, Заказ компонентов для разработанных плат (на стадии разработки), Курирование сборки и запуск опытных образцов, Выпуск конструкторской документации на электрические схемы, для производства и монтажа печатных плат, Cопровождение производства, Модификация (оптимизация) уже существующих проектов, и подготовка к серийному производству., Иметь опыт с радиочастотными цепями, синтезаторами, фильтрами, малошумящими усилителями.|Высшее|От 3 лет|Высшее техническое образование, Опыт проектирования и трассировки ВЧ схем, Опыт работы в САПР Altium Designer, Умение пользоваться измерительным оборудованием (Генераторы ВЧ, анализаторы спектра), Навыки пайки, Понимание принципов работы приемо-передающих устройств, Понимание работы источников тока, ВЧ усилителей, Умение читать документацию на английском, Опыт работы с конструкторской и технологической документацией., Плюсом будет:, Умение программировать микроконтроллеры STM32 и AVR (на уровне проверки элементарной работоспособности), Умение работать в P-CAD.|18.10.2023 08:48:00|421|
https://joblab.ru/vac11072512.html|Системный администратор|"Кулинарная фабрика ""Ресторан Дома"""|Подольск|от 80 000 руб.|Полный рабочий день|"ООО КУЛИНАРНАЯ ФАБРИКА ""РЕСТОРАН ДОМА"" это современная производственная фабрика, позволяющая выпускать широкий ассортимент готовых блюд, популярных у потребителей., Наша КУЛИНАРНАЯ ФАБРИКА успешно работает на рынке РФ с 2019г. Мы работаем с крупнейшими сетевыми магазинами., В настоящее время мы ищем специалиста :Системный администратор, Мы предлагаем:, Оформление согласно ТК РФ, График работы 5/2 (09:00-18:00 можно обсудить временные границы), Бесплатное, вкусное, горячее питание, Стабильную оплату труда (без задержек)"|Что вы должны делать:, Администрирование рабочих мест сотрудников, Работа со СКУДом, диагностика неисправностей, инициация настройки, ремонта и замены оборудования., Настройка и ведение Active Directory (AD), SQL Server., Работа с системой видеонаблюдения, Инициация процессов по усилению внутренней безопасности данных компании, Исследование задач от непосредственного руководителя, Преимуществом будет администрирование 1С|Среднее специальное|От 3 лет|Ты нам подходишь если:, Имеешь опыт работы от 3-ех лет системным администратором!, Обладаешь техническим складом ума, Умеешь настраивать и обслуживать компьютерную и оргтехнику., Легко находишь общий язык с коллегами., Тебя не смущают запахи готовой еды! У нас варят, жарят, парят!, Уровень дохода будет обсуждаться индивидуально с успешным кандидатом.|18.10.2023 08:47:00|204|
https://joblab.ru/vac11169332.html|Системный администратор|"ЗАО ""Киржачский молочный завод"""|Кольчугино|По договоренности|Полный рабочий день|"ЗАО ""Киржачский молочный завод"" производитель и поставщик сертифицированной молочной продукции высочайшего качества - приглашает в свою команду профессионалов, Системного администратора, Мы предлагаем:, Работа в динамично растущей, современной российской компании, Компенсация мобильной связи, Дополнительные премии по результатам работ, Дружный коллектив, всегда готовый прийти на помощь., Ежемесячные продуктовые наборы, Оформление согласно ТК, ""белая"" з.п., стабильные выплаты 2 раза в месяц, Корпоративная библиотека, Готовы рассмотреть иногородних кандидатов с компенсацией транспортных расходов или релокационным пакетом! , Переезжайте с семьей, найдем достойную работу для каждого!"|Обязанности:, Обcлуживаниe IT- инфраструктуры компaнии, Опeрaтивнoе pешeниe возникающих неполадок в работе оборудования и информационных систем., Техническая поддержка сотрудников компании (пользователей) в офисе и удаленно . Поддержка и консультирования пользователей с помощью средств удаленного управления, Поддержка оборудования систем аудио/видео-конференций, Работа с аппаратной частью, включая серверную и производственную инфраструктуру, сетевые компоненты, ТСД, СКУД, NVR, DVR, IРСАМ, RАID, WiFi, Обслуживание офисной техники, Монтаж и обслуживание: локальной вычислительной сети серверного и сетевого оборудования камер видео наблюдения точек доступа WiFi оборудования СКУД|Среднее|От 1 года|Требования:, Системность в отслеживании задач, решении инцидентов, Знание решений на базе продуктов Мiсrоsоft, Знание основных сетевых технологий, протоколов и сервисов, Знание принципов работы ПК и локальных сетей, Опыт работы с системами мониторинга, Опыт работы с серверным оборудованием|18.10.2023 08:44:00|13|
https://joblab.ru/vac11169333.html|Системный администратор|"ЗАО ""Киржачский молочный завод"""|Владимир|По договоренности|Полный рабочий день|"ЗАО ""Киржачский молочный завод"" производитель и поставщик сертифицированной молочной продукции высочайшего качества - приглашает в свою команду профессионалов, Системного администратора, Мы предлагаем:, Работа в современной аккредитованной российской IT-Компании (предоставляется отсрочка от призыва), Компенсация мобильной связи, Дополнительные премии по результатам работ, Дружный коллектив, всегда готовый прийти на помощь., Ежемесячные продуктовые наборы, Оформление согласно ТК, ""белая"" з.п., стабильные выплаты 2 раза в месяц, Корпоративная библиотека, Готовы рассмотреть иногородних кандидатов с компенсацией транспортных расходов или релокационным пакетом! , Переезжайте с семьей, найдем достойную работу для каждого!"|Обязанности:, Обcлуживаниe IT- инфраструктуры компaнии, Опeрaтивнoе pешeниe возникающих неполадок в работе оборудования и информационных систем., Техническая поддержка сотрудников компании (пользователей) в офисе и удаленно . Поддержка и консультирования пользователей с помощью средств удаленного управления, Поддержка оборудования систем аудио/видео-конференций, Работа с аппаратной частью, включая серверную и производственную инфраструктуру, сетевые компоненты, ТСД, СКУД, NVR, DVR, IРСАМ, RАID, WiFi, Обслуживание офисной техники, Монтаж и обслуживание: локальной вычислительной сети серверного и сетевого оборудования камер видео наблюдения точек доступа WiFi оборудования СКУД|Среднее|От 1 года|Требования:, Системность в отслеживании задач, решении инцидентов, Знание решений на базе продуктов Мiсrоsоft, Знание основных сетевых технологий, протоколов и сервисов, Знание принципов работы ПК и локальных сетей, Опыт работы с системами мониторинга, Опыт работы с серверным оборудованием|18.10.2023 08:44:00|16|
https://joblab.ru/vac11011593.html|Ведущий инженер отдела информационных технологий|"АО ""МТ ППК"""|Москва|от 115 000 руб.|Полный рабочий день|"Оформление согласно ТК РФ с первого рабочего дня, Пятидневная рабочая неделя (пн-пт), рабочий день с 8:30 до 17:30 (в пт. до 16:30), Белая"" заработная плата, на руки от 115 000 рублей в месяц, Расширенный социальный пакет: коллективный договор, ДМС после испытательного срока, Компенсация стоимости проезда к месту работы."|Мониторинг и управление антивирусными продуктами (KAV, АПКШ,), сетевым оборудованием (Cisco, Fortinet, Континент, Coordinator VA), системами видеонаблюдения (RVi, HikVision) и записи разговоров (Агат)., Настройка, обслуживание и создание новых пунктов продаж. Монтаж СКС, сборка компьютеров, установка ПО, обслуживание оргтехники, видеонаблюдения., Резервное копирование данных., Работа с торговым оборудованием (Атол, UROVO, Сканеры ШК)|Высшее|От 3 лет|Образование Высшее (ИТ), Опыт от 3х лет по специальности, Знание операционных систем Windows (Linux), офисных приложений (MSOffice), принципов построения ЛВС (Протоколы, архитектура), оргтехники (Kyocera) и коммуникационного оборудования|18.10.2023 08:42:00|58|
https://joblab.ru/vac9475163.html|Специалист ИТ/ IT специалист|"ООО ""ОрганикМаркет"""|Нахабино|от 70 000 руб.|Полный рабочий день|Важно! Официальное трудоустройство с первого дня и полное соблюдения ТК РФ, Тоже важно! Мы работаем в офисе, который находится в современном деловом микрорайоне, имеющим всю необходимую инфраструктуру для комфортной работы и приятного отдыха в 15 км от МКАД по Ново-Рижскому шоссе. Если на автомобиле - из Москвы утром и в Москву вечером дорога без пробок, загородный участок пути составляет 15 минут (стоянка у офиса бесплатная). , Точный адрес компании: Московская область, Истринский район, дер. Новинки, д. 115, стр.1А., График работы 5/2 с 9.00 до 18.00 (в том числе разъездная работа по торговым точкам), Стабильная зарплата два раза в месяц, Оклад + Премия по результатам работы, совокупный доход 70т, готовы обсуждать.|Первичная диагностика проблем кассовых аппаратов, сканеров штрих-кода и весов., Начальные навыки обслуживания ПК и офисной техники., Подключение, диагностика, ремонт ПК., Установка базового ПО., График профилактических работ., Контроль сроков действия лицензий (ЕГАИС, ФН и т.п.)., Обращения в службы поддержки поставщиков и подрядных организаций.|Среднее специальное|От 1 года|Высшее техническое (Среднее техническое в сфере ИТ)., Опыт работы с торговым оборудованием (кассовые терминалы, весы, сканеры штрих-кода, терминалы эквайринга, терминалы ЕГАИС) и офисной техникой., Опыт работы с программным обеспечением Фронтол, 1С.Розница. Общие навыки обслуживания офисной техники., Ведение договоров на услуги связи, сервисных, поставщиков оборудования и ПО.|18.10.2023 08:41:00|352|
